Date,Open,High,Low,Close,Adj Close,Volume
2005-12-07,83204.140625,85068.390625,81830.492188,84970.273438,73974.976563,973409.0
2005-12-08,84381.5625,84774.03125,82222.960938,83596.617188,72779.070313,929340.0
2005-12-09,83792.851563,84381.5625,82222.960938,82419.203125,71754.015625,746353.0
2005-12-12,83400.382813,84774.03125,83400.382813,84577.796875,73633.3125,670444.0
2005-12-13,84675.914063,86147.6875,83890.96875,84970.273438,73974.976563,736706.0
2005-12-14,85068.390625,86540.15625,83400.382813,83498.5,72693.648438,773817.0
2005-12-15,83596.617188,84087.210938,80456.835938,81339.898438,70814.390625,1114154.0
2005-12-16,80456.835938,81438.015625,79770.007813,79868.132813,69533.054688,940562.0
2005-12-19,81045.546875,86343.921875,80358.71875,86049.570313,74914.609375,919692.0
2005-12-20,83989.085938,86049.570313,83890.96875,84381.5625,73462.460938,545134.0
2005-12-21,85362.742188,86834.515625,84479.679688,84970.273438,73974.976563,566897.0
2005-12-22,86343.921875,88894.992188,85460.859375,88011.929688,76623.03125,1148819.0
2005-12-23,89091.226563,93015.953125,89091.226563,92623.484375,80637.859375,1305128.0
2005-12-26,92034.773438,92034.773438,89385.585938,90955.476563,79185.6875,743593.0
2005-12-27,90268.648438,90955.476563,88110.046875,89385.585938,77818.945313,859085.0
2005-12-28,88208.164063,89778.054688,87521.34375,88306.289063,77948.875,977662.0
2005-12-29,88404.40625,89581.820313,87619.460938,88011.929688,77689.015625,852838.0
2006-01-02,88404.40625,88600.640625,85951.453125,88011.929688,77689.015625,820421.0
2006-01-03,88600.640625,90563.0,87325.101563,88208.164063,77862.226563,1206590.0
2006-01-04,88306.289063,89581.820313,86638.28125,87030.75,76822.929688,1549771.0
2006-01-05,85657.09375,86343.921875,82124.84375,83400.382813,73618.359375,2000999.0
2006-01-06,84381.5625,84675.914063,83106.023438,83400.382813,73618.359375,1678826.0
2006-01-09,83792.851563,84872.148438,83596.617188,83596.617188,73791.578125,1347850.0
2006-01-10,83792.851563,84675.914063,82124.84375,82713.554688,73012.085938,884412.0
2006-01-11,82615.4375,83400.382813,81928.609375,82615.4375,72925.484375,605057.0
2006-01-12,82419.203125,85264.625,82419.203125,84381.5625,74484.476563,1154585.0
2006-01-13,84479.679688,84970.273438,82419.203125,83792.851563,73964.796875,889908.0
2006-01-16,83400.382813,83694.734375,81438.015625,81928.609375,72319.226563,1223709.0
2006-01-17,82321.078125,82419.203125,79475.65625,79671.890625,70327.179688,1265882.0
2006-01-18,77513.296875,78298.242188,76826.46875,76826.46875,67815.507813,1890479.0
2006-01-19,76728.351563,78985.070313,76630.234375,77513.296875,68421.773438,1288542.0
2006-01-20,77022.703125,78494.476563,76924.585938,76924.585938,67902.117188,1165273.0
2006-01-23,75060.34375,76532.117188,75060.34375,76335.875,67382.46875,695287.0
2006-01-24,76630.234375,80260.601563,76532.117188,79573.773438,70240.578125,1232213.0
2006-01-25,78985.070313,79083.1875,76532.117188,77218.9375,68161.953125,1559256.0
2006-01-26,78396.359375,78396.359375,76237.757813,76924.585938,67902.117188,1035380.0
2006-01-27,78200.125,82713.554688,77611.414063,81634.257813,72059.390625,1415915.0
2006-01-31,82321.078125,83792.851563,81438.015625,82026.726563,72405.8125,1162973.0
2006-02-01,80947.429688,81928.609375,78886.945313,79475.65625,70153.96875,949292.0
2006-02-02,80947.429688,80947.429688,77905.765625,79475.65625,70153.96875,778644.0
2006-02-03,78494.476563,80947.429688,78298.242188,78788.828125,69547.703125,1339458.0
2006-02-06,78788.828125,81536.140625,78788.828125,81045.546875,71539.734375,725867.0
2006-02-07,80849.3125,81143.664063,79573.773438,79770.007813,70413.789063,439106.0
2006-02-08,79083.1875,80751.195313,78494.476563,78592.59375,69374.484375,500524.0
2006-02-09,79377.539063,79868.132813,78690.710938,79083.1875,69807.523438,523591.0
2006-02-10,78788.828125,79868.132813,77905.765625,78396.359375,69201.265625,606478.0
2006-02-13,78298.242188,78298.242188,75550.929688,76139.640625,67209.234375,921715.0
2006-02-14,75943.40625,77709.53125,75354.695313,77513.296875,68421.773438,745639.0
2006-02-15,78003.882813,78102.0,75649.054688,75649.054688,66776.203125,769680.0
2006-02-16,75550.929688,77513.296875,75550.929688,77317.0625,68248.5625,523806.0
2006-02-17,78298.242188,79770.007813,77709.53125,79573.773438,70240.578125,641369.0
2006-02-20,78985.070313,81830.492188,78494.476563,81339.898438,71799.554688,885659.0
2006-02-21,81339.898438,81536.140625,79770.007813,81438.015625,71886.164063,565446.0
2006-02-22,79671.890625,81339.898438,76728.351563,78102.0,68941.421875,1544690.0
2006-02-23,78592.59375,78690.710938,77317.0625,78102.0,68941.421875,1036319.0
2006-02-24,77513.296875,77905.765625,76335.875,77022.703125,67988.71875,918095.0
2006-02-27,76630.234375,79475.65625,76630.234375,79279.421875,69980.757813,653038.0
2006-02-28,79181.304688,79377.539063,78200.125,78494.476563,69287.882813,496382.0
2006-03-02,78200.125,79181.304688,78003.882813,78200.125,69028.054688,837251.0
2006-03-03,77611.414063,77905.765625,73981.046875,75256.578125,66429.75,1477973.0
2006-03-06,74079.164063,75649.054688,74079.164063,75452.8125,66602.945313,729613.0
2006-03-07,75158.460938,75158.460938,72999.859375,73588.570313,64957.375,856479.0
2006-03-08,71528.09375,73196.101563,71429.976563,72705.507813,64177.902344,1127504.0
2006-03-09,72803.625,73784.804688,72116.796875,73294.21875,64697.554688,814636.0
2006-03-10,73588.570313,74667.867188,73097.984375,74569.75,65823.46875,725620.0
2006-03-13,76041.523438,76335.875,74373.515625,76237.757813,67295.828125,590904.0
2006-03-14,75845.289063,75845.289063,74765.992188,75649.054688,66776.203125,349290.0
2006-03-15,76139.640625,77120.820313,75943.40625,76237.757813,67295.828125,433252.0
2006-03-16,76630.234375,77317.0625,76139.640625,76630.234375,67642.273438,295105.0
2006-03-17,75845.289063,76335.875,74471.632813,75747.171875,66862.789063,360006.0
2006-03-20,75060.34375,75452.8125,73686.6875,74177.28125,65477.019531,801629.0
2006-03-21,74079.164063,74471.632813,73294.21875,73294.21875,64697.554688,559241.0
2006-03-22,72607.390625,72999.859375,72018.679688,72509.273438,64004.667969,801501.0
2006-03-23,72509.273438,73981.046875,72214.914063,72705.507813,64177.902344,534302.0
2006-03-24,72803.625,73490.453125,71528.09375,73294.21875,64697.554688,614978.0
2006-03-27,72607.390625,75256.578125,72607.390625,75060.34375,66256.53125,670068.0
2006-03-28,75256.578125,76728.351563,75060.34375,76139.640625,67209.234375,877301.0
2006-03-29,74765.992188,76924.585938,73882.921875,76630.234375,67642.273438,608483.0
2006-03-30,76433.992188,77120.820313,75158.460938,75649.054688,66776.203125,324808.0
2006-03-31,76335.875,78003.882813,75649.054688,77513.296875,68421.773438,721963.0
2006-04-03,77317.0625,78494.476563,76924.585938,78003.882813,68854.820313,476606.0
2006-04-04,78494.476563,79475.65625,77905.765625,78494.476563,69287.882813,588053.0
2006-04-05,78494.476563,79475.65625,77905.765625,78494.476563,69287.882813,588073.0
2006-04-06,80456.835938,80751.195313,79770.007813,79770.007813,70413.789063,730508.0
2006-04-07,79868.132813,79868.132813,77513.296875,78200.125,69028.054688,783504.0
2006-04-10,78886.945313,80358.71875,77905.765625,80162.484375,70760.25,684106.0
2006-04-11,80653.070313,80947.429688,79770.007813,80162.484375,70760.25,593615.0
2006-04-12,79573.773438,80751.195313,79279.421875,80064.367188,70673.640625,477118.0
2006-04-13,79573.773438,81241.78125,79573.773438,81045.546875,71539.734375,540672.0
2006-04-14,80849.3125,82517.320313,79966.25,82517.320313,72838.875,781441.0
2006-04-17,82124.84375,82321.078125,80260.601563,81143.664063,71626.328125,421546.0
2006-04-18,80456.835938,81634.257813,79573.773438,79770.007813,70413.789063,504798.0
2006-04-19,80849.3125,82419.203125,79868.132813,80162.484375,70760.25,868380.0
2006-04-20,79279.421875,80751.195313,78003.882813,78788.828125,69547.703125,1120137.0
2006-04-21,78396.359375,79279.421875,77218.9375,78788.828125,69547.703125,1092998.0
2006-04-24,78102.0,78494.476563,76532.117188,77513.296875,68421.773438,994072.0
2006-04-25,77415.179688,77905.765625,76433.992188,77513.296875,68421.773438,583745.0
2006-04-26,77611.414063,77905.765625,76924.585938,77905.765625,68768.21875,582404.0
2006-04-27,77807.648438,78494.476563,77317.0625,77807.648438,68681.609375,455687.0
2006-04-28,77807.648438,77807.648438,76041.523438,76630.234375,67642.273438,549211.0
2006-05-02,75747.171875,76041.523438,75158.460938,75845.289063,66949.421875,844122.0
2006-05-03,75256.578125,76433.992188,75256.578125,75550.929688,66689.585938,412634.0
2006-05-04,74962.226563,75550.929688,74079.164063,74864.109375,66083.304688,665314.0
2006-05-08,75649.054688,75943.40625,74177.28125,74667.867188,65910.078125,739291.0
2006-05-09,74667.867188,74765.992188,73882.921875,74079.164063,65390.4375,816041.0
2006-05-10,73686.6875,74373.515625,73196.101563,73588.570313,64957.375,961077.0
2006-05-11,73392.335938,75354.695313,72901.742188,74962.226563,66169.921875,1204044.0
2006-05-12,73392.335938,73981.046875,72999.859375,73294.21875,64697.554688,778569.0
2006-05-15,73097.984375,74765.992188,72705.507813,73882.921875,65217.210938,548014.0
2006-05-16,74765.992188,76139.640625,74373.515625,74569.75,65823.46875,1171800.0
2006-05-17,74864.109375,75550.929688,74667.867188,75158.460938,66343.132813,479300.0
2006-05-18,72607.390625,74962.226563,72509.273438,73588.570313,64957.375,596016.0
2006-05-19,72901.742188,73588.570313,71822.445313,72214.914063,63744.835938,1044761.0
2006-05-22,72901.742188,73588.570313,71822.445313,72214.914063,63744.835938,1056067.0
2006-05-23,69958.203125,71037.5,69761.96875,70154.4375,61926.023438,689353.0
2006-05-24,69271.375,70350.671875,68584.546875,70350.671875,62099.25,566109.0
2006-05-25,69663.84375,70252.554688,68486.429688,68780.78125,60713.492188,665390.0
2006-05-26,69761.96875,70056.320313,67701.484375,68290.195313,60280.4375,625085.0
2006-05-29,68290.195313,70056.320313,68290.195313,68682.664063,60626.886719,461790.0
2006-05-30,68878.90625,69467.609375,67701.484375,68290.195313,60280.4375,465168.0
2006-05-31,68290.195313,70056.320313,68290.195313,68682.664063,60626.886719,463707.0
2006-06-01,66524.070313,67309.015625,66131.59375,66818.421875,58981.300781,1083791.0
2006-06-02,68192.078125,68290.195313,65935.359375,66818.421875,58981.300781,900927.0
2006-06-05,67210.898438,67309.015625,65739.125,66818.421875,58981.300781,382257.0
2006-06-07,65444.769531,66131.59375,65346.652344,65739.125,58028.597656,854554.0
2006-06-08,65248.53125,65346.652344,62893.699219,62991.816406,55603.511719,1453396.0
2006-06-09,63089.933594,64169.234375,62206.871094,62599.34375,55257.074219,1089749.0
2006-06-12,63188.054688,63776.761719,61225.691406,62795.582031,55430.296875,641586.0
2006-06-13,60931.335938,61912.519531,59753.917969,60244.511719,53178.4375,1385322.0
2006-06-14,59459.566406,59852.039063,58772.738281,59067.09375,52139.117188,1702072.0
2006-06-15,59459.566406,59459.566406,54259.304688,55142.371094,48674.726563,3037193.0
2006-06-16,56516.023438,57693.441406,56025.433594,56516.023438,49887.269531,1840611.0
2006-06-19,55829.195313,56417.90625,54357.425781,54946.132813,48501.507813,1350238.0
2006-06-20,53866.835938,54553.660156,50727.054688,51806.355469,45729.992188,2308643.0
2006-06-21,52198.828125,52296.945313,50825.171875,51512.0,45470.171875,1190095.0
2006-06-22,52493.179688,52885.652344,51904.472656,52002.589844,45903.207031,1305021.0
2006-06-23,50923.292969,52689.417969,50923.292969,52493.179688,46336.265625,1099401.0
2006-06-26,52493.179688,54455.542969,51708.234375,54357.425781,47981.847656,1329499.0
2006-06-27,54848.015625,56712.257813,54063.070313,54946.132813,48501.507813,1434722.0
2006-06-28,52983.769531,54063.070313,52983.769531,53866.835938,47548.800781,1019813.0
2006-06-29,54946.132813,55731.078125,54259.304688,55044.25,48588.117188,1383065.0
2006-06-30,56908.496094,57006.613281,55927.3125,56516.023438,49887.269531,1191417.0
2006-07-03,56417.90625,56417.90625,55044.25,55534.839844,49021.167969,821394.0
2006-07-04,56417.90625,56417.90625,54848.015625,55829.195313,49281.0,688150.0
2006-07-05,54161.1875,55240.488281,53768.714844,53964.953125,47635.414063,997471.0
2006-07-06,53572.480469,53670.597656,51904.472656,52787.535156,46596.09375,1293237.0
2006-07-07,52983.769531,53572.480469,52885.652344,53180.007813,46942.542969,730752.0
2006-07-10,52591.300781,53866.835938,52591.300781,53572.480469,47288.972656,888826.0
2006-07-11,53572.480469,54357.425781,52983.769531,53964.953125,47635.414063,548726.0
2006-07-12,53866.835938,55436.722656,53180.007813,54946.132813,48501.507813,989419.0
2006-07-13,53964.953125,54161.1875,52983.769531,53866.835938,47548.800781,967303.0
2006-07-14,52983.769531,53081.890625,52198.828125,52591.300781,46422.871094,696303.0
2006-07-18,51610.117188,51708.234375,50432.699219,50530.820313,44604.066406,1228519.0
2006-07-19,50923.292969,52296.945313,50334.582031,50727.054688,44777.289063,1098676.0
2006-07-20,52002.589844,53081.890625,51413.882813,52198.828125,46076.441406,1494117.0
2006-07-21,51708.234375,53180.007813,51610.117188,52983.769531,46769.304688,586337.0
2006-07-24,52591.300781,53081.890625,51806.355469,53081.890625,46855.925781,618565.0
2006-07-25,53474.363281,54553.660156,52885.652344,53081.890625,46855.925781,887763.0
2006-07-26,53376.242188,53866.835938,51904.472656,52787.535156,46596.09375,851015.0
2006-07-27,52787.535156,53376.242188,52591.300781,53278.125,47029.140625,551274.0
2006-07-28,53474.363281,54946.132813,53278.125,54357.425781,47981.847656,905623.0
2006-07-31,55338.605469,55632.960938,54848.015625,55044.25,48588.117188,840661.0
2006-08-01,54946.132813,57202.847656,54946.132813,55927.3125,49367.605469,1369182.0
2006-08-02,55829.195313,57693.441406,55632.960938,57300.96875,50580.152344,1125798.0
2006-08-03,57693.441406,59165.210938,57497.203125,58478.382813,51619.464844,1304646.0
2006-08-04,58870.855469,60244.511719,57791.558594,59361.449219,52398.964844,1079568.0
2006-08-07,59852.039063,59950.15625,58576.503906,59165.210938,52225.726563,610032.0
2006-08-08,58772.738281,60342.628906,58674.621094,60146.390625,53091.839844,798330.0
2006-08-09,60146.390625,62795.582031,59361.449219,62599.34375,55257.074219,1161794.0
2006-08-10,62108.753906,62795.582031,61421.925781,62108.753906,54824.019531,1399370.0
2006-08-11,62795.582031,63089.933594,61421.925781,61716.28125,54477.589844,556320.0
2006-08-14,61421.925781,62599.34375,61127.574219,62304.992188,54997.257813,341408.0
2006-08-16,62893.699219,64365.46875,62795.582031,62991.816406,55603.511719,966495.0
2006-08-17,63188.054688,64856.0625,63188.054688,63776.761719,56296.394531,871580.0
2006-08-18,64463.589844,64463.589844,62403.109375,63188.054688,55776.734375,687859.0
2006-08-21,62893.699219,63384.289063,61520.046875,62795.582031,55430.296875,667562.0
2006-08-22,62893.699219,63482.40625,62697.460938,62991.816406,55603.511719,444872.0
2006-08-23,62108.753906,62893.699219,61225.691406,61520.046875,54304.371094,1049448.0
2006-08-24,61029.453125,61225.691406,59459.566406,59852.039063,52832.007813,1244887.0
2006-08-25,60636.984375,61814.398438,60244.511719,61716.28125,54477.589844,1143814.0
2006-08-28,61716.28125,63188.054688,61421.925781,61912.519531,54650.816406,758933.0
2006-08-29,62893.699219,63286.171875,62108.753906,62697.460938,55343.6875,726533.0
2006-08-30,62697.460938,63384.289063,61912.519531,62991.816406,55603.511719,563098.0
2006-08-31,62893.699219,63482.40625,62501.226563,63188.054688,55776.734375,1098507.0
2006-09-01,63188.054688,63482.40625,62304.992188,62599.34375,55257.074219,525668.0
2006-09-04,63286.171875,63482.40625,62795.582031,63188.054688,55776.734375,495558.0
2006-09-05,63286.171875,63482.40625,62501.226563,62893.699219,55516.898438,730316.0
2006-09-06,63286.171875,63286.171875,61127.574219,61127.574219,53957.929688,1111743.0
2006-09-07,60538.863281,60833.21875,59459.566406,60636.984375,53524.882813,1042803.0
2006-09-08,60048.273438,61127.574219,59753.917969,60735.101563,53611.496094,467278.0
2006-09-11,60244.511719,60636.984375,59263.328125,59459.566406,52485.554688,693085.0
2006-09-12,59165.210938,60833.21875,59067.09375,59459.566406,52485.554688,811419.0
2006-09-13,60735.101563,61716.28125,60440.746094,60735.101563,53611.496094,1089358.0
2006-09-14,60636.984375,62697.460938,60636.984375,62697.460938,55343.6875,1175708.0
2006-09-15,62599.34375,64071.117188,62206.871094,63580.527344,56123.175781,1151330.0
2006-09-18,64071.117188,65150.414063,63874.878906,64463.589844,56902.660156,914687.0
2006-09-19,65542.890625,65542.890625,63482.40625,64169.234375,56642.828125,790171.0
2006-09-20,62795.582031,63678.644531,62403.109375,62697.460938,55343.6875,959382.0
2006-09-21,63580.527344,63580.527344,61029.453125,61912.519531,54650.816406,1369693.0
2006-09-22,60735.101563,60931.335938,59361.449219,59655.800781,52658.777344,1480286.0
2006-09-25,59165.210938,60735.101563,59165.210938,60538.863281,53438.277344,1136127.0
2006-09-26,60440.746094,61225.691406,58772.738281,58870.855469,51965.902344,1132429.0
2006-09-27,59753.917969,60342.628906,58968.976563,58968.976563,52052.515625,1098561.0
2006-09-28,59263.328125,60146.390625,59165.210938,59852.039063,52832.007813,1000070.0
2006-09-29,60048.273438,60735.101563,59361.449219,59852.039063,52832.007813,771775.0
2006-10-02,59557.683594,59655.800781,58282.148438,58772.738281,51879.292969,1352143.0
2006-10-04,57987.792969,58184.03125,56908.496094,56908.496094,50233.710938,1224137.0
2006-10-09,57399.085938,57791.558594,55338.605469,55534.839844,49021.167969,1502443.0
2006-10-10,55436.722656,56319.785156,55240.488281,55927.3125,49367.605469,1426929.0
2006-10-11,54553.660156,56417.90625,54259.304688,56417.90625,49800.65625,1067734.0
2006-10-12,55927.3125,57595.320313,55731.078125,57006.613281,50320.316406,1464033.0
2006-10-13,57595.320313,58576.503906,57595.320313,57791.558594,51013.195313,1355345.0
2006-10-16,58380.265625,59459.566406,58184.03125,58576.503906,51706.074219,929686.0
2006-10-17,58870.855469,59459.566406,57889.675781,58380.265625,51532.851563,960954.0
2006-10-18,57399.085938,57693.441406,55338.605469,55338.605469,48847.953125,2325589.0
2006-10-19,55338.605469,56614.140625,54848.015625,55142.371094,48674.726563,1493092.0
2006-10-20,55240.488281,55829.195313,55142.371094,55338.605469,48847.953125,757083.0
2006-10-23,55338.605469,55731.078125,54357.425781,54946.132813,48501.507813,922998.0
2006-10-24,54946.132813,55338.605469,53964.953125,54063.070313,47722.019531,1225883.0
2006-10-25,53964.953125,54749.898438,53964.953125,54455.542969,48068.464844,684136.0
2006-10-26,54749.898438,56319.785156,54749.898438,55436.722656,48934.5625,1218532.0
2006-10-27,56123.550781,56221.667969,54749.898438,55338.605469,48847.953125,793960.0
2006-10-30,54946.132813,54946.132813,54161.1875,54455.542969,48068.464844,770365.0
2006-10-31,54553.660156,55927.3125,54455.542969,55927.3125,49367.605469,901901.0
2006-11-01,56319.785156,56712.257813,55731.078125,55927.3125,49367.605469,798940.0
2006-11-02,56319.785156,56712.257813,55731.078125,55927.3125,49367.605469,798940.0
2006-11-03,55927.3125,55927.3125,54749.898438,55142.371094,48674.726563,932637.0
2006-11-06,55338.605469,55534.839844,54161.1875,55534.839844,49021.167969,794452.0
2006-11-07,55534.839844,55927.3125,54357.425781,54553.660156,48155.0625,1044160.0
2006-11-08,54749.898438,55632.960938,54651.777344,55142.371094,48674.726563,1114575.0
2006-11-09,54946.132813,56712.257813,54946.132813,56614.140625,49973.878906,1434393.0
2006-11-10,56516.023438,57399.085938,56221.667969,56712.257813,50060.484375,607081.0
2006-11-13,56908.496094,57693.441406,56908.496094,57104.730469,50406.921875,963686.0
2006-11-14,57202.847656,58772.738281,57202.847656,58674.621094,51792.691406,1496025.0
2006-11-15,59459.566406,59557.683594,58674.621094,58674.621094,51792.691406,1055749.0
2006-11-16,59361.449219,59655.800781,58184.03125,58870.855469,51965.902344,735402.0
2006-11-17,59263.328125,59263.328125,57987.792969,58282.148438,51446.242188,475444.0
2006-11-20,58478.382813,58674.621094,57497.203125,58282.148438,51446.242188,560673.0
2006-11-21,58085.914063,58674.621094,57006.613281,57399.085938,50666.757813,826072.0
2006-11-22,57399.085938,57595.320313,55731.078125,56025.433594,49454.222656,2464632.0
2006-11-23,56025.433594,56025.433594,54455.542969,54848.015625,48414.890625,2003743.0
2006-11-24,54455.542969,55240.488281,54357.425781,54848.015625,48414.890625,780532.0
2006-11-27,54946.132813,55436.722656,54651.777344,54651.777344,48241.675781,678001.0
2006-11-28,54063.070313,55632.960938,54063.070313,54848.015625,48414.890625,1242308.0
2006-11-29,55240.488281,55534.839844,54946.132813,55142.371094,48674.726563,770322.0
2006-11-30,55731.078125,55731.078125,54651.777344,54946.132813,48501.507813,1111507.0
2006-12-01,54946.132813,54946.132813,54259.304688,54553.660156,48155.0625,1036716.0
2006-12-04,54161.1875,54455.542969,53572.480469,53670.597656,47375.582031,1039336.0
2006-12-05,53474.363281,53964.953125,52591.300781,52885.652344,46682.707031,1795998.0
2006-12-06,52689.417969,52787.535156,51315.761719,51904.472656,45816.601563,1681815.0
2006-12-07,51413.882813,51904.472656,50923.292969,50923.292969,44950.507813,1313055.0
2006-12-08,50530.820313,51413.882813,50040.226563,50923.292969,44950.507813,872762.0
2006-12-11,50923.292969,52002.589844,50923.292969,51119.527344,45123.734375,504542.0
2006-12-12,51610.117188,51708.234375,50040.226563,51021.410156,45037.113281,1036705.0
2006-12-13,50727.054688,51119.527344,50040.226563,50530.820313,44604.066406,772919.0
2006-12-14,50825.171875,52983.769531,50628.9375,52591.300781,46422.871094,2428756.0
2006-12-15,53081.890625,54553.660156,52983.769531,53670.597656,47375.582031,1769150.0
2006-12-18,54063.070313,54455.542969,53670.597656,54161.1875,47808.628906,851478.0
2006-12-19,54651.777344,54749.898438,54063.070313,54357.425781,47981.847656,589222.0
2006-12-20,54259.304688,55436.722656,54161.1875,55436.722656,48934.5625,1503594.0
2006-12-21,55436.722656,55632.960938,54848.015625,55142.371094,48674.726563,554807.0
2006-12-22,55142.371094,55142.371094,53866.835938,54749.898438,48328.296875,582845.0
2006-12-26,54455.542969,54946.132813,53768.714844,54455.542969,48068.464844,461660.0
2006-12-27,54259.304688,54357.425781,53768.714844,53964.953125,48287.949219,372916.0
2006-12-28,54063.070313,54553.660156,53768.714844,53964.953125,48287.949219,373969.0
2007-01-02,54749.898438,56810.378906,54553.660156,56417.90625,50482.859375,1574350.0
2007-01-03,56810.378906,57300.96875,56319.785156,56417.90625,50482.859375,850809.0
2007-01-04,56614.140625,56908.496094,55632.960938,56417.90625,50482.859375,805886.0
2007-01-05,56319.785156,57202.847656,55240.488281,55534.839844,49692.6875,1442186.0
2007-01-08,54749.898438,55632.960938,54259.304688,55044.25,49253.707031,993381.0
2007-01-09,54946.132813,55240.488281,53866.835938,54161.1875,48463.539063,852418.0
2007-01-10,53964.953125,53964.953125,51806.355469,52591.300781,47058.800781,1364820.0
2007-01-11,52395.0625,53376.242188,52395.0625,52983.769531,47409.980469,682498.0
2007-01-12,53278.125,53474.363281,52395.0625,52787.535156,47234.394531,616749.0
2007-01-15,52787.535156,53376.242188,52198.828125,52983.769531,47409.980469,658485.0
2007-01-16,53081.890625,53180.007813,52002.589844,52591.300781,47058.800781,479019.0
2007-01-17,52296.945313,52591.300781,51119.527344,51315.761719,45917.441406,1270577.0
2007-01-18,51315.761719,51708.234375,50628.9375,51315.761719,45917.441406,969731.0
2007-01-19,50530.820313,51708.234375,50530.820313,51413.882813,46005.253906,881769.0
2007-01-22,51904.472656,53081.890625,51708.234375,52493.179688,46971.007813,1014187.0
2007-01-23,52296.945313,53572.480469,51610.117188,51708.234375,46268.632813,1133810.0
2007-01-24,52002.589844,52395.0625,50432.699219,52296.945313,46795.414063,1675989.0
2007-01-25,52983.769531,52983.769531,52395.0625,52395.0625,46883.210938,642687.0
2007-01-26,51904.472656,53081.890625,51904.472656,52885.652344,47322.203125,502153.0
2007-01-29,52395.0625,52885.652344,52002.589844,52493.179688,46971.007813,565542.0
2007-01-30,52395.0625,52395.0625,51315.761719,52002.589844,46532.019531,625093.0
2007-01-31,52198.828125,52296.945313,51217.644531,51217.644531,45829.648438,504630.0
2007-02-01,51708.234375,52591.300781,51413.882813,52296.945313,46795.414063,649503.0
2007-02-02,52493.179688,53768.714844,52296.945313,53278.125,47673.375,932930.0
2007-02-05,53670.597656,54946.132813,53180.007813,54455.542969,48726.9375,936099.0
2007-02-06,53964.953125,55436.722656,53964.953125,55240.488281,49429.304688,830218.0
2007-02-07,55534.839844,57497.203125,55436.722656,57104.730469,51097.425781,1948133.0
2007-02-08,57202.847656,57300.96875,55534.839844,55829.195313,49956.078125,787692.0
2007-02-09,55632.960938,57202.847656,54651.777344,56614.140625,50658.457031,976684.0
2007-02-12,55829.195313,57987.792969,55829.195313,57693.441406,51624.207031,1349331.0
2007-02-13,58085.914063,58968.976563,57300.96875,57693.441406,51624.207031,1616317.0
2007-02-14,58870.855469,58968.976563,57987.792969,58576.503906,52414.386719,1331915.0
2007-02-15,58772.738281,58870.855469,57595.320313,58380.265625,52238.777344,911276.0
2007-02-16,57693.441406,58380.265625,57104.730469,58282.148438,52150.988281,1075318.0
2007-02-20,58282.148438,58380.265625,57693.441406,57889.675781,51799.796875,674577.0
2007-02-21,58282.148438,59361.449219,58184.03125,58772.738281,52589.96875,868647.0
2007-02-22,59067.09375,60244.511719,58772.738281,59753.917969,53467.925781,971683.0
2007-02-23,59655.800781,59753.917969,58282.148438,59361.449219,53116.746094,818149.0
2007-02-26,58870.855469,59361.449219,58282.148438,58576.503906,52414.386719,612989.0
2007-02-27,59067.09375,60538.863281,58478.382813,59557.683594,53292.339844,1066367.0
2007-02-28,57006.613281,58674.621094,57006.613281,58674.621094,52502.179688,1088363.0
2007-03-01,58576.503906,58576.503906,58576.503906,58576.503906,52414.386719,0.0
2007-03-05,56516.023438,57399.085938,55731.078125,56025.433594,50131.675781,1230794.0
2007-03-06,56025.433594,58674.621094,56025.433594,58085.914063,51975.394531,1203519.0
2007-03-07,58870.855469,59067.09375,57399.085938,58184.03125,52063.191406,1057314.0
2007-03-08,58380.265625,59067.09375,58184.03125,58870.855469,52677.761719,712714.0
2007-03-09,59165.210938,59361.449219,57300.96875,58085.914063,51975.394531,961986.0
2007-03-12,57987.792969,58184.03125,57300.96875,57693.441406,51624.207031,561141.0
2007-03-13,57889.675781,57987.792969,56810.378906,57104.730469,51097.425781,545581.0
2007-03-14,56319.785156,56516.023438,55731.078125,56123.550781,50219.46875,616467.0
2007-03-15,56417.90625,57006.613281,55142.371094,55534.839844,49692.6875,1046454.0
2007-03-16,55436.722656,56319.785156,55044.25,55829.195313,49956.078125,745954.0
2007-03-19,56123.550781,57693.441406,56025.433594,56516.023438,50570.644531,902289.0
2007-03-20,57006.613281,59263.328125,56908.496094,58380.265625,52238.777344,1602607.0
2007-03-21,58870.855469,59950.15625,58380.265625,58674.621094,52502.179688,1372818.0
2007-03-22,59459.566406,59557.683594,58478.382813,58674.621094,52502.179688,623164.0
2007-03-23,58380.265625,59263.328125,58184.03125,58772.738281,52589.96875,446849.0
2007-03-26,58674.621094,59263.328125,57987.792969,58085.914063,51975.394531,425444.0
2007-03-27,57791.558594,59852.039063,57791.558594,59165.210938,52941.148438,787270.0
2007-03-28,59557.683594,60636.984375,59263.328125,60538.863281,54170.304688,1266427.0
2007-03-29,60342.628906,62893.699219,60244.511719,61323.808594,54872.675781,2170798.0
2007-03-30,61912.519531,63678.644531,61814.398438,62991.816406,56365.207031,1886591.0
2007-04-02,63580.527344,64463.589844,61912.519531,63188.054688,56540.796875,1277188.0
2007-04-03,62991.816406,63286.171875,61814.398438,62206.871094,55662.839844,1140101.0
2007-04-04,62991.816406,63089.933594,62206.871094,62599.34375,56014.023438,907441.0
