Date,Close,Open,High,Low
2020-03-25,57.68,58.38,59.33,56.32
2020-03-26,60.5,58.66,60.51,58.0
2020-03-27,59.32,59.6,60.6,58.72
2020-03-28,83.84201058201059,83.86162509448225,84.49095993953138,83.18297808012093
2020-03-29,83.84201058201059,83.86162509448225,84.49095993953138,83.18297808012093
2020-03-30,60.17,59.94,60.45,59.14
2020-03-31,59.18,59.27,60.5,58.61
2020-04-01,56.85,57.93,58.43,56.65
2020-04-02,58.91,58.37,59.3,57.91
2020-04-03,57.48,58.0,58.53,56.77
2020-04-04,83.84201058201059,83.86162509448225,84.49095993953138,83.18297808012093
2020-04-05,83.84201058201059,83.86162509448225,84.49095993953138,83.18297808012093
2020-04-06,60.87,59.83,61.23,59.3
2020-04-07,60.66,62.75,62.9,60.46
2020-04-08,62.11,61.08,62.37,60.72
2020-04-09,61.58,62.23,62.45,61.0
2020-04-10,83.84201058201059,83.86162509448225,84.49095993953138,83.18297808012093
2020-04-11,83.84201058201059,83.86162509448225,84.49095993953138,83.18297808012093
2020-04-12,83.84201058201059,83.86162509448225,84.49095993953138,83.18297808012093
2020-04-13,60.09,61.0,61.08,59.51
2020-04-14,61.43,61.8,62.05,60.9
2020-04-15,62.07,62.2,62.2,61.23
2020-04-16,62.24,62.42,62.47,61.59
2020-04-17,64.44,64.14,64.44,63.49
2020-04-18,83.84201058201059,83.86162509448225,84.49095993953138,83.18297808012093
2020-04-19,83.84201058201059,83.86162509448225,84.49095993953138,83.18297808012093
2020-04-20,63.55,63.59,64.43,63.2
2020-04-21,62.05,62.21,62.65,61.41
2020-04-22,62.68,62.69,62.98,62.47
2020-04-23,62.06,63.43,63.5,61.96
2020-04-24,62.96,63.19,63.19,62.25
2020-04-25,83.84201058201059,83.86162509448225,84.49095993953138,83.18297808012093
2020-04-26,83.84201058201059,83.86162509448225,84.49095993953138,83.18297808012093
2020-04-27,63.45,63.51,63.87,63.22
2020-04-28,62.92,63.88,64.04,62.89
2020-04-29,64.58,64.41,64.85,63.83
2020-04-30,64.25,64.16,64.44,63.4
2020-05-01,62.73,63.23,63.62,62.16
2020-05-02,83.84201058201059,83.86162509448225,84.49095993953138,83.18297808012093
2020-05-03,83.84201058201059,83.86162509448225,84.49095993953138,83.18297808012093
2020-05-04,61.94,62.3,62.53,61.35
2020-05-05,63.39,62.89,63.74,62.78
2020-05-06,63.95,63.94,64.25,63.24
2020-05-07,64.37,64.27,64.59,63.9
2020-05-08,65.51,65.0,65.89,64.59
2020-05-09,83.84201058201059,83.86162509448225,84.49095993953138,83.18297808012093
2020-05-10,83.84201058201059,83.86162509448225,84.49095993953138,83.18297808012093
2020-05-11,65.97,65.77,66.05,65.28
2020-05-12,65.59,65.92,66.4,65.55
2020-05-13,62.78,63.68,64.05,62.3
2020-05-14,63.66,62.94,63.66,62.37
2020-05-15,64.01,63.52,64.56,63.48
2020-05-16,83.84201058201059,83.86162509448225,84.49095993953138,83.18297808012093
2020-05-17,83.84201058201059,83.86162509448225,84.49095993953138,83.18297808012093
2020-05-18,64.07,63.0,64.45,62.69
2020-05-19,63.05,64.29,64.34,63.0
2020-05-20,63.17,63.23,63.85,63.06
2020-05-21,62.74,63.0,63.38,62.17
2020-05-22,63.24,63.2,63.32,62.59
2020-05-23,83.84201058201059,83.86162509448225,84.49095993953138,83.18297808012093
2020-05-24,83.84201058201059,83.86162509448225,84.49095993953138,83.18297808012093
2020-05-25,83.84201058201059,83.86162509448225,84.49095993953138,83.18297808012093
2020-05-26,62.18,62.79,63.16,62.16
2020-05-27,62.97,62.5,63.03,62.02
2020-05-28,64.58,63.58,65.33,63.58
2020-05-29,64.76,64.2,64.76,63.65
2020-05-30,83.84201058201059,83.86162509448225,84.49095993953138,83.18297808012093
2020-05-31,83.84201058201059,83.86162509448225,84.49095993953138,83.18297808012093
2020-06-01,65.49,64.91,65.65,64.56
2020-06-02,66.75,65.98,66.82,65.92
2020-06-03,66.79,66.0,67.02,65.97
2020-06-04,66.18,67.0,67.41,66.06
2020-06-05,67.31,66.58,67.55,66.55
2020-06-06,83.84201058201059,83.86162509448225,84.49095993953138,83.18297808012093
2020-06-07,83.84201058201059,83.86162509448225,84.49095993953138,83.18297808012093
2020-06-08,68.56,67.5,68.79,67.3
2020-06-09,68.45,68.44,68.8,67.9
2020-06-10,70.51,70.0,70.6,69.14
2020-06-11,67.37,70.17,70.19,67.09
2020-06-12,68.29,69.72,69.83,66.87
2020-06-13,83.84201058201059,83.86162509448225,84.49095993953138,83.18297808012093
2020-06-14,83.84201058201059,83.86162509448225,84.49095993953138,83.18297808012093
2020-06-15,69.73,68.36,69.98,67.89
2020-06-16,69.35,70.49,70.5,68.8
2020-06-17,71.58,70.96,71.78,70.73
2020-06-18,71.55,71.65,71.85,71.42
2020-06-19,70.98,71.72,71.85,70.75
2020-06-20,83.84201058201059,83.86162509448225,84.49095993953138,83.18297808012093
2020-06-21,83.84201058201059,83.86162509448225,84.49095993953138,83.18297808012093
2020-06-22,71.71,71.25,71.81,70.96
2020-06-23,71.64,71.81,72.34,71.59
2020-06-24,70.65,71.39,71.48,70.3
2020-06-25,71.0,70.16,71.12,69.72
2020-06-26,69.68,70.26,70.42,69.2
2020-06-27,83.84201058201059,83.86162509448225,84.49095993953138,83.18297808012093
2020-06-28,83.84201058201059,83.86162509448225,84.49095993953138,83.18297808012093
2020-06-29,68.72,68.74,68.85,68.15
2020-06-30,69.13,68.63,69.21,68.46
2020-07-01,70.39,69.17,70.95,69.17
2020-07-02,70.23,70.5,70.5,69.97
2020-07-03,83.84201058201059,83.86162509448225,84.49095993953138,83.18297808012093
2020-07-04,83.84201058201059,83.86162509448225,84.49095993953138,83.18297808012093
2020-07-05,83.84201058201059,83.86162509448225,84.49095993953138,83.18297808012093
2020-07-06,70.53,70.52,70.81,70.29
2020-07-07,69.16,69.82,70.06,69.05
2020-07-08,69.79,69.55,69.85,68.98
2020-07-09,71.53,71.32,71.66,70.48
2020-07-10,73.94,73.0,74.11,72.61
